year,total_pop,white_pop,black_pop,hispanic_pop,asian_pop,native_pop,islander_pop,multi_race_pop,median_income,poverty_rate,unemployment_rate,unemployed_15_weeks,labor_force_participation_rate,hs_grad_rate,bachelors_grad_rate,zhvi,crude_rate_suicide,crude_rate_od,crimes_against_society,fraud_and_other_financial_crimes,property_crime,violent_crime,youth_not_in_school,youth_in_foster_care,youth_living_in_poverty,total_crime_count,log_total_crime_count,youth_school_poverty_interaction,poverty_income_interaction,unemployment_youth_interaction,poverty_rate_squared,median_income_squared,poverty_to_income_ratio,youth_to_total_pop_ratio,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY
2020,9803700,0.74,0.1325,0.0545,0.032,0.004,0.0,0.0375,64390,0.1119999999999999,0.1009999999999999,0.019,0.604,0.92,0.321,180294.8683,14.6,13.7,5052.0,1744.5,10337.5,15131.0,132666.66666666666,1448.75,400666.6666666667,32265.0,10.38176932322609,14858.666666666653,7211.679999999994,13399.33333333332,0.012543999999999979,4146072100,1.7393735149322096e-06,0.013532304449785511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,9765600,0.749,0.134,0.053,0.032,0.005,0.0,0.027,64120,0.102,0.0409999999999999,0.013,0.619,0.914,0.3,169404.0894,13.3,10.1,4547.0,2590.5,12653.5,16696.5,118000.0,1439.0,371000.0,36487.5,10.504752421432926,12036.0,6540.24,4837.999999999988,0.010403999999999998,4111374400,1.5907425024562936e-06,0.0120832296957453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,9770000,0.75,0.135,0.052,0.032,0.01,0.0,0.026,60450,0.105,0.042,0.0139999999999999,0.616,0.911,0.296,159393.1485,16.8,11.4,10100.5,2633.0,13933.5,17489.5,130000.0,1424.0,413000.0,44156.5,10.695518067029598,13650.0,6347.25,5460.0,0.011024999999999998,3654202500,1.7369439711501876e-06,0.013306037532647131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,9720300,0.753,0.135,0.05,0.031,0.01,0.0,0.026,57700,0.127,0.046,0.016,0.614,0.909,0.291,147892.2069,14.2,14.9,11951.5,2714.5,16294.0,17936.0,135000.0,1503.0,419000.0,48896.0,10.797471323887745,17145.0,7327.900000000001,6210.0,0.016129,3329290000,2.201001715741495e-06,0.01388845880389918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,9693500,0.756,0.135,0.049,0.029,0.01,0.0,0.027,57090,0.111,0.05,0.02,0.613,0.904,0.283,137536.6185,14.7,13.4,13264.0,2920.0,18408.5,20175.0,146000.0,1429.0,446000.0,54767.5,10.910870490146932,16206.0,6336.99,7300.0,0.012321,3259268100,1.9442644199611147e-06,0.01506163768900421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5600400,0.763,0.065,0.058,0.052,0.007,0.0,0.055,90390,0.076,0.025,0.01,0.682,0.94,0.391,325231.7254,15.2,18.8,4201.5,1015.0,5699.0,5160.5,50000.0,1171.5,139000.0,16076.0,9.68514495816296,3800.0,6869.639999999999,1250.0,0.005776,8170352100,8.407916717372305e-07,0.008927932124860346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5585100,0.769,0.067,0.058,0.05,0.006,0.0,0.049,80440,0.069,0.037,0.024,0.679,0.941,0.389,298790.6145,15.1,21.7,4491.0,1056.0,5617.0,5435.0,57000.0,1171.5,139000.0,16599.0,9.717157974344635,3933.0000000000005,5550.360000000001,2109.0,0.0047610000000000005,6470593600,8.577715344165289e-07,0.010205724122088393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5549950,0.78,0.0655,0.057,0.0495,0.0075,0.0,0.0395,78750,0.085,0.063,0.013,0.6970000000000001,0.938,0.379,266296.4713,13.7,18.2,2911.0,703.5,4092.5,3414.5,47666.666666666664,1171.5,147000.0,11121.5,9.316725362680195,4051.666666666667,6693.750000000001,3003.0,0.007225000000000001,6201562500,1.0793513733158945e-06,0.00858866441643659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5514800,0.791,0.064,0.056,0.049,0.009,0.0,0.03,81430,0.057,0.033,0.008,0.6990000000000001,0.936,0.373,252044.0064,15.6,13.8,1513.0,459.0,2372.5,2049.5,43000.0,1149.0,143000.0,6394.0,8.763271714012943,2451.0,4641.51,1419.0,0.003249,6630844900,6.999791234296521e-07,0.007797198847247616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5489000,0.796,0.065,0.054,0.047,0.01,0.0,0.028,71820,0.079,0.03,0.008,0.696,0.934,0.367,239466.7637,15.5,8.6,593.5,144.5,727.5,477.5,47000.0,1198.0,150000.0,1943.0,7.572502985020384,3713.0,5673.78,1410.0,0.006241,5158112400,1.0999568371367705e-06,0.00856257814491198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2828900,0.557,0.364,0.032,0.009,0.004,0.0,0.035,48610,0.184,0.038,0.019,0.5489999999999999,0.8759999999999999,0.248,178507.9594,10.8,13.2,2732.0,397.0,2176.0,2366.0,57000.0,558.25,175000.0,7671.0,8.945332616563274,10488.0,8944.24,2166.0,0.033856,2362932100,3.7851515089177344e-06,0.02014916746821469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,2850600,0.559,0.357,0.031,0.008,0.004,0.0,0.04,46640,0.174,0.055,0.0289999999999999,0.551,0.865,0.248,162178.3372,16.2,14.7,2611.5,373.0,2399.0,2490.0,56000.0,558.25,189000.0,7873.5,8.971384969614636,9744.0,8115.36,3080.0,0.030275999999999997,2175289600,3.730623271370682e-06,0.019644980128751797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2858850,0.5625,0.3665,0.0305,0.009,0.004,0.0,0.027,45130,0.176,0.08,0.024,0.547,0.868,0.245,145332.868,12.3,10.3,1943.0,263.5,1916.0,1798.0,59166.666666666664,558.25,191666.66666666663,5920.5,8.686345074161549,10413.333333333332,7942.879999999999,4733.333333333333,0.030975999999999997,2036716900,3.89975848086681e-06,0.02069596025349578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,2867100,0.566,0.376,0.03,0.01,0.004,0.0,0.014,44790,0.192,0.055,0.022,0.561,0.853,0.223,138591.2854,13.4,6.5,1280.0,229.5,1269.5,1170.0,59000.0,461.0,192000.0,3949.0,8.281470857895167,11328.0,8599.68,3245.0,0.036864,2006144100,4.286575428099395e-06,0.020578277500513584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2879400,0.567,0.377,0.028,0.009,0.01,0.0,0.014,42780,0.196,0.05,0.021,0.556,0.8540000000000001,0.2319999999999999,133841.9373,14.1,3.9,812.5,189.5,997.0,892.5,60000.0,504.0,193000.0,2891.5,7.969876459067832,11760.0,8384.880000000001,3000.0,0.038416000000000006,1830128400,4.581473083845633e-06,0.02083766727871526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,5990000,0.769,0.104,0.047,0.021,0.002,0.001,0.056,71520,0.114,0.026,0.009,0.624,0.916,0.322,227423.0773,18.1,22.7,5636.0,1110.5,8478.0,7950.5,74000.0,1387.25,225000.0,23175.0,10.050872539449186,8436.0,8153.280000000001,1924.0,0.012996,5115110400,1.5939374449462395e-06,0.012353921142918006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,5987500,0.768,0.106,0.046,0.02,0.002,0.001,0.057,63590,0.123,0.0409999999999999,0.022,0.625,0.916,0.317,201609.9262,20.5,21.2,6241.0,1114.5,8867.5,7943.5,75000.0,1387.25,219000.0,24166.5,10.09276403433876,9225.0,7821.57,3074.9999999999923,0.015129,4043688100,1.9342359767891684e-06,0.012526093941362181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,5963700,0.781,0.109,0.0445,0.0205,0.003,0.001,0.0415,62180,0.107,0.062,0.013,0.627,0.914,0.319,175660.4067,19.8,21.2,4514.5,890.0,6399.0,5333.5,76166.66666666667,1387.25,238833.33333333337,17137.0,9.749053499229063,8149.833333333334,6653.26,4722.333333333334,0.011448999999999999,3866352400,1.7207828757980733e-06,0.012771711168394706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,5939900,0.794,0.112,0.043,0.021,0.004,0.001,0.026,60600,0.094,0.033,0.009,0.639,0.907,0.302,164562.1624,20.5,16.1,3235.0,460.5,3372.0,2661.0,77000.0,1428.0,229000.0,9728.5,9.18291778639821,7238.0,5696.4,2541.0,0.008836,3672360000,1.5511295193148628e-06,0.012963179015946562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,5934500,0.795,0.113,0.041,0.02,0.01,0.01,0.026,61730,0.124,0.032,0.012,0.636,0.905,0.295,156695.0062,21.2,19.0,2431.0,273.5,2339.5,2486.0,78000.0,1367.0,247000.0,7530.0,8.926783114101351,9672.0,7654.5199999999995,2496.0,0.015375999999999999,3810592900,2.0087152322172005e-06,0.013143480808243187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,5921300,0.797,0.111,0.042,0.02,0.01,0.01,0.025,56890,0.111,0.037,0.015,0.639,0.897,0.291,148325.0918,21.0,15.5,1380.0,220.5,2113.5,2192.0,75000.0,1351.0,252000.0,5906.0,8.683893367307235,8325.0,6314.79,2775.0,0.012321,3236472100,1.9510994709180713e-06,0.012666135364508576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,5898000,0.798,0.113,0.04,0.019,0.01,0.01,0.024,55020,0.13,0.046,0.016,0.6459999999999999,0.8959999999999999,0.285,140590.5299,19.3,17.9,1325.5,218.5,2096.5,2115.0,78000.0,1403.0,261000.0,5755.5,8.65808493011372,10140.0,7152.6,3588.0,0.016900000000000002,3027200400,2.362734228749023e-06,0.0132248197312954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1093400,0.838,0.003,0.043,0.006,0.051,0.0,0.058,72970,0.104,0.027,0.0069999999999999,0.629,0.94,0.346,442839.3558,33.3,10.2,453.5,286.0,3613.5,1608.5,13000.0,223.0,31000.0,5961.5,8.693245135196596,1352.0,7588.879999999999,351.0,0.010816,5324620900,1.425223719011662e-06,0.011889508057885441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1073800,0.838,0.004,0.043,0.007,0.055,0.0,0.054,65000,0.107,0.034,0.016,0.623,0.944,0.348,366372.4047,44.6,7.8,525.0,359.0,4196.5,1796.0,14000.0,223.0,32000.0,6876.5,8.83601049279873,1498.0,6955.0,476.00000000000006,0.011448999999999999,4225000000,1.6461285210996753e-06,0.013037797506241846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1056600,0.8494999999999999,0.005,0.0399999999999999,0.0075,0.0579999999999999,0.0,0.041,56740,0.109,0.0579999999999999,0.012,0.63,0.944,0.346,294102.8299,33.6,8.8,740.5,466.5,4152.0,1437.5,13333.333333333334,223.0,33166.666666666664,6796.5,8.824310176506625,1453.3333333333335,6184.66,773.333333333332,0.011881,3219427600,1.921009499303854e-06,0.012619080744134573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1039400,0.861,0.006,0.037,0.008,0.061,0.0,0.028,60190,0.0969999999999999,0.035,0.01,0.637,0.942,0.336,271932.391,36.8,8.879999999999999,985.0,426.0,3836.0,1366.5,13000.0,246.0,33000.0,6613.5,8.797019487902435,1260.9999999999989,5838.429999999994,455.00000000000006,0.009408999999999982,3622836100,1.6115366084630576e-06,0.012507203668266626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1034000,0.861,0.01,0.039,0.007,0.058,0.0,0.031,57680,0.103,0.038,0.012,0.633,0.939,0.317,258121.642,29.3,9.5,1153.0,437.5,4650.0,1388.0,13000.0,234.0,36000.0,7628.5,8.93977759133179,1339.0,5941.04,494.0,0.010608999999999999,3326982400,1.7856833272654774e-06,0.012572521690017708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1022600,0.865,0.01,0.036,0.01,0.059,0.0,0.029,59090,0.0969999999999999,0.0409999999999999,0.013,0.632,0.93,0.3229999999999999,243461.5568,31.6,8.1,1226.0,231.5,2646.0,1380.0,13000.0,227.0,33000.0,5483.5,8.609681210851388,1260.9999999999989,5731.729999999994,532.9999999999986,0.009408999999999982,3491628100,1.6415359360985582e-06,0.01271268070342196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016,1015100,0.866,0.0,0.035,0.01,0.061,0.0,0.027,57080,0.1169999999999999,0.043,0.015,0.633,0.928,0.31,232530.2487,29.2,8.879999999999999,1237.5,251.0,2370.0,1356.0,14000.0,185.0,34000.0,5214.5,8.559390240116025,1637.9999999999986,6678.359999999994,602.0,0.013688999999999975,3258126400,2.0497188206233228e-06,0.013791731069125141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,1913700,0.759,0.042,0.123,0.023,0.005,0.0,0.047,78360,0.079,0.021,0.006,0.6940000000000001,0.928,0.347,237003.4889,16.4,8.9,2011.0,252.0,1830.0,1995.5,15000.0,607.25,64000.0,6088.5,8.714321255527166,1185.0,6190.4400000000005,315.0,0.006241,6140289600,1.0081545666849581e-06,0.007838215060764455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,1907000,0.766,0.042,0.12,0.022,0.006,0.0,0.044,78110,0.081,0.026,0.012,0.693,0.922,0.344,213378.2959,15.3,10.6,2158.5,224.5,1687.5,1955.5,19000.0,607.25,59000.0,6026.0,8.704004653483045,1539.0,6326.91,494.0,0.006561,6101172100,1.0369858278603527e-06,0.009963287905984318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,1890300,0.7755000000000001,0.045,0.1164999999999999,0.023,0.007,0.0,0.0325,72250,0.083,0.043,0.011,0.696,0.919,0.3329999999999999,189029.5901,14.2,9.7,1264.5,150.0,1062.0,1021.0,18000.0,607.25,61000.0,3497.5,8.160089584185952,1494.0,5996.75,773.9999999999999,0.006889000000000001,5220062500,1.148773027362943e-06,0.009522293010478225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1873600,0.785,0.048,0.113,0.024,0.008,0.0,0.021,73070,0.087,0.031,0.008,0.703,0.92,0.332,177106.5192,15.3,5.6,1498.0,164.5,1349.0,1166.5,18000.0,637.0,51000.0,4178.0,8.337827262447915,1566.0,6357.089999999999,558.0,0.007568999999999999,5339224900,1.1906228189021636e-06,0.00960716822845419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,1868900,0.787,0.044,0.111,0.023,0.01,0.0,0.029,67580,0.105,0.0289999999999999,0.008,0.698,0.914,0.324,167798.9096,13.4,8.08,1736.0,212.0,1537.5,1260.5,18000.0,597.0,60000.0,4746.0,8.465268118551318,1890.0,7095.9,521.9999999999982,0.011024999999999998,4567056400,1.5536911262041106e-06,0.009631328786275999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1859200,0.792,0.043,0.11,0.025,0.01,0.0,0.023,59620,0.104,0.03,0.01,0.6940000000000001,0.913,0.317,157906.123,17.9,5.6,1780.0,197.0,1733.0,1225.5,19000.0,590.0,66000.0,4935.5,8.504411857051505,1976.0,6200.48,570.0,0.010816,3554544400,1.744351822344476e-06,0.010219443728784569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
